,GeoFIPS,GeoName,county_name,state_alpha,GDP_PI_2001,GDP_PI_2002,GDP_PI_2003,GDP_PI_2004,GDP_PI_2005,GDP_PI_2006,GDP_PI_2007,GDP_PI_2008,GDP_PI_2009,GDP_PI_2010,GDP_PI_2011,GDP_PI_2012,GDP_PI_2013,GDP_PI_2014,GDP_PI_2015,GDP_PI_2016,GDP_PI_2017,GDP_PI_2018,GDP_PI_2019,GDP_PI_2020,GDP_PI_2021,GDP_PI_2022,GDP_PI_2023,GDP_PI_2024
65,1131,"Wilcox, AL",Wilcox,AL,250299,239428,224796,272875,293212,319922,305389,285601,339091,326065,289841,288226,329907,325842,328316,356782,375533,412847,389984,352628,341869,354514,383671,411712
66,1133,"Winston, AL",Winston,AL,488976,490662,484952,549247,584313,585826,545629,503945,471978,522383,538081,551743,611045,594106,611757,613411,639246,670425,735838,797080,960469,979406,983189,1031531
67,2013,"Aleutians East Borough, AK",Aleutians East Borough,AK,118555,90979,110746,141734,144271,143884,161552,178585,190630,111737,99164,101061,120211,122408,200439,227066,289604,322849,289328,240545,281939,312574,426572,264885
68,2016,"Aleutians West Census Area, AK",Aleutians West Census Area,AK,197190,206985,247555,264516,356918,320755,309289,291778,284108,271440,294505,316412,341660,359558,381062,401848,743777,630405,728187,900936,884304,836915,917297,1284170
69,2020,"Anchorage Municipality, AK",Anchorage Municipality,AK,9871900,10038995,10537517,11132040,12033158,12400536,13078913,14267851,14937626,15998351,16384176,16639690,16766015,17107371,18025060,18416356,18523266,19043923,19420222,19236596,21036624,23438086,25222558,26522784
70,2050,"Bethel Census Area, AK",Bethel Census Area,AK,228895,260273,276975,285159,295707,287878,288464,289321,314342,353555,395542,408574,443509,446692,457530,453499,465264,483347,470720,472161,488860,525853,563520,577886
71,2060,"Bristol Bay Borough, AK",Bristol Bay Borough,AK,45968,49306,59572,63614,79313,86422,93278,85922,93159,93551,89254,86248,99117,103546,101086,109278,108592,120903,114725,110183,135275,146374,156234,146361
72,2063,"Chugach Census Area, AK*",Chugach Census Area,AK*,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1203161,1320438,1538381,1509546,1334075
73,2066,"Copper River Census Area, AK*",Copper River Census Area,AK*,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),75802,100400,108400,122447,127407
74,2068,"Denali Borough, AK",Denali Borough,AK,94680,98768,96812,110940,123243,131654,141755,173140,168950,160036,152155,155221,213567,225084,227877,222019,228506,235127,239447,172999,242402,309656,354070,358460
75,2070,"Dillingham Census Area, AK",Dillingham Census Area,AK,113750,116588,121658,122357,132349,139778,139442,144303,163034,182775,179205,179886,190257,204814,207444,209495,214884,219289,210192,202784,207761,225404,245273,254115
76,2090,"Fairbanks North Star Borough, AK",Fairbanks North Star Borough,AK,2883026,2351734,2455458,2552452,3046492,3350296,3570910,4075997,3926760,4263839,3842584,3627823,3716433,3725860,3669656,3701841,3721286,3740588,3852084,3684928,4206990,4414579,4737671,5309345
77,2100,"Haines Borough, AK",Haines Borough,AK,49200,50267,51521,58078,63761,66878,69814,68922,72326,75726,74493,73651,83754,84173,92146,90619,95570,103614,106443,77185,89280,96103,118407,128467
78,2105,"Hoonah-Angoon Census Area, AK*",Hoonah-Angoon Census Area,AK*,(NA),(NA),(NA),(NA),(NA),(NA),(NA),28894,28333,34798,37845,46384,55784,59743,61862,55204,55409,59536,59976,50752,61559,81535,90958,94485
79,2110,"Juneau City and Borough, AK",Juneau City and Borough,AK,788206,765992,802287,876422,960977,1206426,1369634,1296335,1372454,1535350,1602914,1547822,1594061,1607848,1531020,1539793,1672983,1662420,1663630,1589746,1907277,2125334,2223839,2273453
80,2122,"Kenai Peninsula Borough, AK",Kenai Peninsula Borough,AK,1467722,1476130,1665181,1852802,1725433,1902301,2065029,2048161,2000464,2204372,2313427,2251856,2427919,2721165,2440138,2138924,2253255,2133039,2220895,2187746,2449897,2572806,2824056,2890211
81,2130,"Ketchikan Gateway Borough, AK*",Ketchikan Gateway Borough,AK*,414461,405400,409460,414480,452007,468518,536447,572653,601139,607829,624385,619355,662057,662078,697955,688245,692431,704317,752349,634237,717032,797887,908453,952104
82,2150,"Kodiak Island Borough, AK",Kodiak Island Borough,AK,333428,325735,350429,359165,380198,386287,394889,413604,439723,475310,501169,516170,561821,594751,595276,547188,585420,572585,568605,551749,585076,681950,727276,712664
83,2158,"Kusilvak Census Area, AK*",Kusilvak Census Area,AK*,32294,33599,39886,42137,42798,41503,40877,43670,46860,48369,50329,53884,57498,62217,60650,64182,61482,70324,69140,69222,71176,75720,73383,75205
84,2164,"Lake and Peninsula Borough, AK",Lake and Peninsula Borough,AK,36209,38551,33845,36998,39837,47165,105676,61663,44401,47036,50746,49662,56965,58688,59366,54787,60583,69444,59953,53392,86042,69931,85319,109024
85,2170,"Matanuska-Susitna Borough, AK",Matanuska-Susitna Borough,AK,851532,956713,1049061,1135072,1267628,1268050,1342582,1386656,1473195,1674656,1784430,1873622,1919243,2046965,2110456,2197442,2112076,2203080,2421224,2567999,2867620,3149225,3545117,3776651
86,2180,"Nome Census Area, AK",Nome Census Area,AK,137541,147373,156442,165250,174289,182636,239615,277681,212266,272343,281624,248873,263011,280579,289433,256240,292335,295921,297346,294748,321860,364439,385493,421719
87,2185,"North Slope Borough, AK",North Slope Borough,AK,3514202,4141975,4813728,6538493,9428507,11896547,14100512,18320964,12331747,13191211,15503305,15831975,13956375,11867241,6161374,5141575,6426953,6590095,5404257,3954780,7326383,9298572,7647487,7836054
88,2188,"Northwest Arctic Borough, AK",Northwest Arctic Borough,AK,247378,208113,213664,258849,305429,477674,550490,449515,501901,621763,634876,513464,513988,514588,422421,432203,541774,538316,513954,547093,618523,670335,655270,639288
89,2195,"Petersburg Borough, AK*",Petersburg Borough,AK*,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),103281,125474,138614,135206,136486,133460,135549,121975,117246,124735,126070,120389,139358,133634,160042,152410
90,2198,"Prince of Wales-Hyder Census Area, AK*",Prince of Wales-Hyder Census Area,AK*,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),100280,120611,132559,134538,162798,160446,138880,134942,148659,165639,172028,162046,178253,197224,195093,183365
91,2201,"Prince of Wales-Outer Ketchikan Census Area, AK*",Prince of Wales-Outer Ketchikan Census Area,AK*,83512,83522,89784,100681,110589,104754,94173,102772,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
92,2220,"Sitka City and Borough, AK",Sitka City and Borough,AK,221581,226261,242575,240135,258545,267842,272900,276651,296231,332294,351983,361383,396115,384984,382761,345050,338139,363036,386119,353881,447098,490327,561204,589923
93,2230,"Skagway Municipality, AK*",Skagway Municipality,AK*,(NA),(NA),(NA),(NA),(NA),(NA),(NA),51897,50938,58437,58032,73461,76088,71392,65749,69463,73503,78907,82582,46074,58157,76960,96839,106532
94,2232,"Skagway-Hoonah-Angoon Census Area, AK*",Skagway-Hoonah-Angoon Census Area,AK*,79381,78623,81223,75173,87250,93858,93311,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
95,2240,"Southeast Fairbanks Census Area, AK",Southeast Fairbanks Census Area,AK,201632,139019,156441,172064,271039,461432,634617,584057,615227,689484,686529,519791,524363,500813,425838,454680,549644,521333,480790,557381,753897,795030,803355,928081
96,2261,"Valdez-Cordova Census Area, AK*",Valdez-Cordova Census Area,AK*,329804,887575,934706,982087,821580,958659,1133749,821780,497610,452625,437644,1414311,1910661,2012444,2015286,2075555,1992756,2029239,2149239,(NA),(NA),(NA),(NA),(NA)
97,2275,"Wrangell City and Borough, AK*",Wrangell City and Borough,AK*,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),37269,44391,45260,48657,60081,64348,64710,67160,63587,68671,69403,68662,73193,81279,91662,94409
98,2280,"Wrangell-Petersburg Census Area, AK*",Wrangell-Petersburg Census Area,AK*,179875,169653,163739,149287,165204,177126,169240,156520,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
99,2282,"Yakutat City and Borough, AK*",Yakutat City and Borough,AK*,15234,15570,15495,17863,18869,22107,26521,22822,19097,21629,22044,23684,29881,29565,24488,16888,14732,18848,22223,24724,30601,34407,30288,29039
100,2290,"Yukon-Koyukuk Census Area, AK",Yukon-Koyukuk Census Area,AK,202148,119791,124294,125127,127670,148305,204790,199264,197820,271088,331027,289783,196139,147631,152543,173706,173171,187259,183310,207875,211207,235132,222617,230839
101,4001,"Apache, AZ",Apache,AZ,890891,846404,912520,889734,922549,1069204,1101709,1357816,1430840,1656050,1772680,1677370,1795227,1692870,1659226,1669878,1723539,1810238,1578571,1582617,1718148,1831903,1888970,1891721
102,4003,"Cochise, AZ",Cochise,AZ,1541922,1587229,1748224,1805302,1952772,2124649,2356215,2421296,2496874,2550941,2555090,2479328,2481100,2483126,2659891,2815435,2820597,2917581,3029180,3427345,3433477,3913338,4164635,4477918
103,4005,"Coconino, AZ",Coconino,AZ,2909461,3007641,3130934,3326209,3607315,3950111,4493207,4400112,4336321,4607064,5048851,4863562,5157642,5215745,5433717,5507497,6197518,6365012,6335569,5923148,6739146,7372526,8062100,8701670
104,4007,"Gila, AZ",Gila,AZ,745307,766571,802092,886646,1001740,1212944,1426952,1453570,1463794,1660156,1945026,1530725,1588506,1456008,1283279,1149380,1282745,1286108,1265237,1353717,1663521,1693360,1791964,1810583
105,4009,"Graham, AZ",Graham,AZ,268482,293938,332156,350267,378856,415309,552679,494623,451862,505575,583996,655672,508700,546367,542636,615768,719664,765738,828425,995026,1320979,1349747,1419144,1688431
106,4011,"Greenlee, AZ",Greenlee,AZ,405701,386733,442860,596996,907508,1249805,1357921,1668170,1207591,1438711,1725363,1476436,1443231,1565833,1151173,1008843,1363210,1319220,1317757,1533171,2238029,2125171,2040426,2474747
107,4012,"La Paz, AZ",La Paz,AZ,278831,293010,323585,358804,392434,389436,428732,512428,445265,428351,501985,426069,461441,392442,450696,498199,493207,505258,530148,539603,656733,669092,635479,634634
108,4013,"Maricopa, AZ",Maricopa,AZ,110016795,114733588,123430816,132797716,147017126,159172327,167214026,164119283,151185194,152696266,160271997,170367301,174423424,181341511,191768295,202243816,214934988,230238210,247319075,257560472,291879010,331024508,359593664,387665959
109,4015,"Mohave, AZ",Mohave,AZ,2520000,2850123,3008745,3329996,3624305,3791102,3957325,3867261,3776926,3821731,3932516,3942407,4200827,4331759,4431887,4742909,4659787,4905288,5162529,5577957,6561848,7404088,7793280,8568445
110,4017,"Navajo, AZ",Navajo,AZ,1446018,1484211,1619806,1616584,1801262,1928408,2006761,2012397,2039409,2050023,2234494,2207275,2171848,2042768,1965526,2002731,2121799,2302377,2105346,2134106,2299920,2561337,2779940,2977712
111,4019,"Pima, AZ",Pima,AZ,20495384,20752695,22403711,22450815,24226792,25497998,27425433,27942139,26732032,27693946,28148539,29457435,29236305,29947629,30524885,32342564,34071031,36315744,38594639,39835887,43801046,47716638,52487557,55661312
112,4021,"Pinal, AZ",Pinal,AZ,2317595,2601406,2838039,3057724,3361258,3691732,4618981,4843904,4618362,4815539,5523536,5719869,5693871,5834796,5815651,6068890,6646100,7267842,7536189,8043812,9178710,10443921,12023345,13767632
113,4023,"Santa Cruz, AZ",Santa Cruz,AZ,746249,757841,892218,817515,882417,909337,950195,973598,950554,1009730,1066719,1106986,1119845,1122402,1187048,1245202,1401461,1541118,1537396,1584994,1784696,1969623,2149828,2246719
114,4025,"Yavapai, AZ",Yavapai,AZ,2913081,3090422,3353898,3713775,4255116,4718992,4795287,4995690,4690974,4606772,4717247,4731742,4977449,5299214,5395844,5693723,6245364,6519371,6659507,6974705,8100406,8680871,9839523,10680670
115,4027,"Yuma, AZ",Yuma,AZ,2652590,3185969,3144081,3702374,3967019,4136916,4694398,4212518,4071634,4476726,4636456,4313884,4844588,4700954,5045081,5339864,5725030,5742938,6029871,5980822,6718758,7732272,8405138,8900670
116,5001,"Arkansas, AR",Arkansas,AR,510586,555956,624627,680714,643967,684624,672296,719789,787211,778431,792641,838265,960880,912372,939523,973957,908087,955964,991008,1040149,1219386,1219469,1351777,1263903
117,5003,"Ashley, AR",Ashley,AR,564641,581324,562849,596842,629839,708662,728366,738841,728085,762675,801866,778625,807777,787861,767684,801659,728956,781528,834583,767987,852769,945945,1046471,1123448
118,5005,"Baxter, AR",Baxter,AR,714308,749308,756733,788739,855354,917360,957999,1007022,932114,960454,983963,975083,1023456,1097163,1115053,1166129,1282369,1428196,1543155,1555468,1652121,1912586,2067414,2174968
119,5007,"Benton, AR",Benton,AR,5043443,5650122,6030109,6741089,7438453,7880453,7973582,8156980,8167896,8649035,9088894,9969530,10939752,11693064,12542874,12866965,13906517,14566952,15279745,16267507,18552130,20860358,22513833,25043784
120,5009,"Boone, AR",Boone,AR,693304,729139,722838,797114,842832,906641,911408,928193,841247,893649,927020,920192,919239,986535,970140,1026320,1076573,1131384,1132201,1145260,1416843,1524129,1582042,1658642
121,5011,"Bradley, AR",Bradley,AR,175910,189151,217272,244870,246842,230528,226927,210827,192884,222564,214384,246972,255038,267202,274586,275676,282643,309705,294888,305941,372135,381908,392327,414038
122,5013,"Calhoun, AR",Calhoun,AR,215932,220191,238451,262951,273797,301058,294614,351123,352143,329505,308347,241370,264844,275197,328547,333029,321581,322863,318460,351292,386666,369148,397646,438516
123,5015,"Carroll, AR",Carroll,AR,483865,519976,549641,661341,659520,634033,591251,593465,537372,579826,583190,587969,662713,760618,730141,714289,756606,781213,791754,789883,927621,1071769,1006354,1204938
124,5017,"Chicot, AR",Chicot,AR,164210,159065,185127,195027,190186,186529,208626,197445,208927,210739,243052,259116,268649,213524,178380,217280,211776,207978,210747,229166,288539,281268,302773,307984
125,5019,"Clark, AR",Clark,AR,460095,461818,486707,503196,522114,514726,544734,543819,536501,547988,535147,565457,617417,642335,609665,624611,634208,692305,674809,697313,808677,836515,879095,919628
126,5021,"Clay, AR",Clay,AR,249357,265831,313794,312512,296503,301217,290029,307010,337669,331833,315758,330687,355182,302826,261580,259042,291326,291468,278423,296430,367287,374360,418101,405058
127,5023,"Cleburne, AR",Cleburne,AR,356511,402184,391034,420782,439838,450485,476856,544872,543772,708303,806496,758602,769867,799832,635463,585719,561936,566182,591130,572935,660033,744300,733164,765585
128,5025,"Cleveland, AR",Cleveland,AR,71710,76904,70649,97795,94490,79462,92507,101756,73103,73363,60141,89967,102853,121865,121265,107462,112099,127425,96776,78364,129637,194569,166468,211817
129,5027,"Columbia, AR",Columbia,AR,453938,494697,521437,591039,635725,738493,758424,792584,644814,694148,765283,772644,770891,808583,754817,720959,734735,813089,775593,776807,1009703,1124893,1155690,1176176
130,5029,"Conway, AR",Conway,AR,367846,376093,374202,413921,422202,443193,551130,745271,711253,822521,895370,852039,865899,882752,687980,652690,605560,611708,587716,589763,733384,872982,834210,894325
131,5031,"Craighead, AR",Craighead,AR,1924598,2069871,2247625,2424989,2572636,2644046,2632303,2731818,2779657,3000753,3222071,3266816,3479822,3506605,3680496,3809121,3955596,4181387,4437069,4605267,5336562,5846306,6191805,6539056
132,5033,"Crawford, AR",Crawford,AR,905109,925884,990408,1066480,1152171,1256936,1239159,1260785,1278707,1362761,1367166,1399366,1460728,1502917,1476855,1502259,1539752,1583445,1616179,1666086,1811337,1914100,2043003,2130500
133,5035,"Crittenden, AR",Crittenden,AR,1000325,931719,1005934,1051758,1096918,1198767,1211927,1191199,1164941,1164083,1241263,1208246,1353477,1407487,1438147,1432277,1569812,1637885,1678802,1648037,1792580,1970695,2052975,2129666
134,5037,"Cross, AR",Cross,AR,274698,263667,312454,363136,328834,353457,317384,326176,326991,320759,343305,366816,407752,384215,347737,353056,382945,363566,374159,396737,456618,484773,529056,500271
135,5039,"Dallas, AR",Dallas,AR,136341,142159,148765,161017,178332,172141,180895,180820,167000,172253,168595,174279,185501,195916,200898,211538,211266,216834,210552,247461,301513,295235,305728,317524
136,5041,"Desha, AR",Desha,AR,272885,276520,336749,330462,333828,337669,361496,379999,406551,441284,479609,462532,512010,457422,497192,529770,465129,459526,480325,501520,587216,613658,661076,656017
137,5043,"Drew, AR",Drew,AR,270660,278464,305875,330774,343368,344680,350211,364583,343297,379094,418750,434245,456242,449661,476096,502959,486076,496677,494791,491569,571907,600897,638966,695961
138,5045,"Faulkner, AR",Faulkner,AR,1659000,1769579,1844153,2031957,2169712,2457195,2654572,2752282,2836008,3076552,3229164,3257742,3259701,3308201,3232484,3224173,3238289,3410214,3450950,3539175,3899900,4339424,4793022,5084867
139,5047,"Franklin, AR",Franklin,AR,260828,264247,303523,363069,393362,409010,393863,405270,323561,331373,337891,340199,355972,378273,357573,331645,337265,360532,353728,372360,397463,497910,486361,591522
140,5049,"Fulton, AR",Fulton,AR,88384,96724,103385,112935,120240,130183,126220,126077,131205,131711,139624,137833,139999,145743,135121,138167,136447,150302,154758,162659,184940,203877,188465,191760
141,5051,"Garland, AR",Garland,AR,1741884,1850262,1938334,2055327,2179807,2261665,2309408,2271541,2267289,2318771,2469079,2609830,2655205,2740177,2786370,2890354,2956363,3094842,3222567,3280142,3568507,3870538,4145972,4300642
142,5053,"Grant, AR",Grant,AR,171230,181850,201959,211919,221451,223303,239486,231241,229809,240838,257848,284670,305486,327006,343540,348761,353097,359285,382813,382153,427935,500290,546208,601474
143,5055,"Greene, AR",Greene,AR,728455,779662,837741,906269,1032453,1180240,1330842,1287718,927965,1019497,1150779,1238468,1246117,1242153,1237107,1229486,1245798,1269769,1391328,1370199,1632090,1571390,1808553,1827942
144,5057,"Hempstead, AR",Hempstead,AR,457251,484558,530521,631730,612117,538086,467358,451911,445819,514107,559749,594533,728952,789568,745079,775319,882095,871244,847456,886967,999735,1149795,1104846,1184641
145,5059,"Hot Spring, AR",Hot Spring,AR,432366,466433,468077,545137,578078,667238,664543,653328,648179,634742,652712,734739,729185,699266,795739,894599,911912,938610,892238,911134,1134829,1358411,1343090,1420072
146,5061,"Howard, AR",Howard,AR,403636,450700,460162,542206,551227,503359,489751,481823,412650,416517,420947,462832,533037,571887,580436,560704,583449,606626,527832,529488,664976,773908,729555,844482
147,5063,"Independence, AR",Independence,AR,1196054,1192940,1253208,1335805,1430053,1433123,1411145,1440928,1443708,1567071,1551102,1526524,1640432,1721001,1509401,1631223,1670233,1835780,1708281,1614552,1889435,2174542,2320981,2460330
148,5065,"Izard, AR",Izard,AR,144351,158823,165169,179872,178889,176917,169011,173723,161186,174809,188799,214005,231937,244925,228081,223163,220601,235137,223693,214883,257693,300303,296654,316532
149,5067,"Jackson, AR",Jackson,AR,294066,291664,328604,391359,370064,403777,399432,433318,406448,418094,422047,478621,531533,540468,501634,535517,564133,607631,577961,579315,759372,808940,951358,878586
150,5069,"Jefferson, AR",Jefferson,AR,2058451,2014981,2145654,2293613,2348120,2464763,2390612,2472275,2453871,2575178,2622559,2673105,2835756,2770508,2600983,2540025,2517367,2508639,2566213,2402803,2808817,2897574,2908864,2798763
151,5071,"Johnson, AR",Johnson,AR,393945,444043,457971,528952,552325,550149,556641,555871,497813,519576,536268,555808,670591,825270,667589,625206,592191,620156,600673,601750,716686,799002,781957,830641
152,5073,"Lafayette, AR",Lafayette,AR,146635,139321,126935,151049,145420,143882,148536,149302,112561,107144,116145,153724,151071,151539,130779,129214,118579,114855,100157,98844,134348,169472,155291,196152
153,5075,"Lawrence, AR",Lawrence,AR,241010,261074,297915,299796,290225,313266,264190,280387,298935,299900,278381,325950,375148,417768,332308,367441,373830,375673,372874,395789,419751,470863,502734,471867
154,5077,"Lee, AR",Lee,AR,123712,99406,152158,146859,113051,140739,156396,150384,129095,137794,225818,165690,165718,119649,125378,124447,134830,129422,143012,128114,179324,175670,185435,195721
155,5079,"Lincoln, AR",Lincoln,AR,125144,118820,144292,165789,147579,140238,151811,139289,124893,130877,138663,162719,216580,175255,187537,181269,163771,168884,148219,152637,215682,247283,241845,285100
156,5081,"Little River, AR",Little River,AR,297456,353479,328235,388245,384774,415875,464611,569062,582310,478897,467695,479753,472741,469636,408248,444511,441638,431191,446971,467931,483493,579308,607544,651604
157,5083,"Logan, AR",Logan,AR,315960,330089,354461,427512,474349,485858,490794,504133,397436,415913,385854,440751,435125,460081,454697,425508,420618,433717,360094,352299,428747,550036,543289,627170
158,5085,"Lonoke, AR",Lonoke,AR,623115,635915,724992,803858,811181,884364,924471,924156,966574,993645,990129,1018530,1130825,1111536,1114952,1130559,1143261,1177784,1181721,1267914,1441867,1599007,1807311,1873122
159,5087,"Madison, AR",Madison,AR,184904,212859,222732,271374,257897,250525,229439,236223,217130,233625,220049,260876,290283,347545,333974,302653,336557,353427,307913,328281,437040,556028,505172,641751
160,5089,"Marion, AR",Marion,AR,178157,209716,207028,235626,255002,257600,280605,335838,296063,328174,360281,304437,347624,396545,576138,550610,468035,462139,585118,590168,698961,655030,686694,727426
161,5091,"Miller, AR",Miller,AR,828959,833311,865606,944121,954987,970404,985492,908813,919184,1028600,1101712,1097341,1084184,1135755,1208881,1187999,1178436,1210706,1278540,1281498,1377329,1481585,1606057,1674639
162,5093,"Mississippi, AR",Mississippi,AR,1373760,1445993,1384894,1560096,1490845,1770536,1820577,1725196,1279754,1469439,1995650,2014771,1971990,1872326,1788276,1918275,2076860,2439271,2562579,2413983,3751975,3987915,3923495,3938491
163,5095,"Monroe, AR",Monroe,AR,126807,119973,147606,144874,148899,160228,145528,155796,150137,169890,194898,194258,233282,178670,145357,143350,158148,158745,166182,187758,206306,217560,255489,235488
164,5097,"Montgomery, AR",Montgomery,AR,96810,102364,102145,117802,117607,113687,125417,117789,115821,115550,114821,129829,130938,133951,122675,115946,110769,115259,113296,112627,129332,149479,157070,169790
165,5099,"Nevada, AR",Nevada,AR,137832,146592,155877,188227,207509,199781,185050,157437,133888,146319,172615,208425,206862,216794,225962,222545,230970,237111,220706,219134,238890,271077,260214,285260
166,5101,"Newton, AR",Newton,AR,51564,60178,61632,68158,67906,73028,70769,65350,61885,71635,72984,72969,75425,79274,73144,75847,78902,79790,83209,80770,91527,91941,99318,108246
167,5103,"Ouachita, AR",Ouachita,AR,347237,349062,365068,392629,406228,431966,436481,456875,438450,479739,491817,500209,534374,538996,519371,511875,498294,532686,527747,537946,599572,680343,716296,726871
168,5105,"Perry, AR",Perry,AR,74900,80163,82188,97568,94573,95393,106051,114568,110684,110726,110540,107742,121468,118704,135673,132245,132308,135078,127157,128364,166481,208044,200044,235946
169,5107,"Phillips, AR",Phillips,AR,331391,314229,362490,376953,359537,364411,402690,377226,379865,368746,451310,405835,456002,375616,372402,384947,430817,439533,474746,490677,578285,596228,625540,605925
170,5109,"Pike, AR",Pike,AR,151942,157946,158720,183925,195930,188760,211841,206349,185715,195060,176119,177191,184210,209622,209352,200384,216678,226847,205892,227986,268640,330106,314583,356229
171,5111,"Poinsett, AR",Poinsett,AR,352774,336121,416498,459051,449022,469604,427951,469804,462796,454175,443415,462062,511519,451817,438799,449611,510678,495852,517143,538455,608720,697403,770598,793624
172,5113,"Polk, AR",Polk,AR,309539,306582,306866,338996,350897,336668,349140,356632,327621,344926,352107,398261,417929,443836,453051,440842,457278,489979,453924,463603,587101,681567,685238,727853
173,5115,"Pope, AR",Pope,AR,1665342,1630249,1710594,1853513,1999695,2089371,2121846,2182528,2170779,2291094,2277372,2305595,2353138,2462071,2556973,2547389,2553513,2589351,2646023,2735237,3064616,3356617,3634467,3794510
174,5117,"Prairie, AR",Prairie,AR,103334,96262,132583,149447,129116,136720,131362,168845,200562,170593,144358,157767,193060,180978,139466,141784,162542,166978,146151,180024,207909,213339,265573,237319
175,5119,"Pulaski, AR",Pulaski,AR,14171823,14812741,15775000,16743651,18254696,19039760,20195129,19982847,19324423,18862880,19347141,19946730,20510817,21244570,22314301,22875878,22959715,23851168,24638010,25065481,27505161,29994697,32704142,34374006
176,5121,"Randolph, AR",Randolph,AR,230698,257485,292092,316768,292843,292020,292950,286501,294275,289761,293303,315421,335295,362158,321144,347990,394863,425851,448439,464050,529589,542502,577166,643930
177,5123,"St. Francis, AR",St. Francis,AR,433628,457360,458110,486142,453214,432866,417875,432303,467079,480649,540160,493809,571311,544482,531445,538768,554520,555331,576459,589173,651172,680107,724730,731287
178,5125,"Saline, AR",Saline,AR,952251,1049193,1114865,1204788,1289647,1379743,1434265,1445475,1405653,1522594,1627420,1797291,1803177,1947356,1980609,2168111,2226728,2395794,2384010,2637297,3076010,3222751,3534152,3650624
179,5127,"Scott, AR",Scott,AR,174120,185841,165737,189353,194358,232567,186342,185357,162662,178436,177365,202850,223135,240373,239493,229889,238903,256625,225481,233929,352661,413828,396884,454776
180,5129,"Searcy, AR",Searcy,AR,71757,80064,85836,94724,95840,106053,106332,102164,101145,113220,110504,108760,112533,118757,117158,128762,150986,152259,163072,159964,188539,203202,222140,230602
181,5131,"Sebastian, AR",Sebastian,AR,4095321,4297506,4547230,4929562,5242635,5733550,5596317,5640665,5121799,5317202,5609308,5604263,5579255,5651224,5633899,5756423,5833590,6171318,6358414,6383286,7120959,7694621,8234562,8534827
182,5133,"Sevier, AR",Sevier,AR,315478,304467,340828,312780,316988,303047,334445,313894,300660,321385,287020,325932,375125,423129,436477,428869,420543,440081,399089,365147,472957,591310,577072,677740
183,5135,"Sharp, AR",Sharp,AR,181829,198503,203971,227717,232271,235399,231022,238261,230871,231394,235330,236819,265903,309071,323284,322265,318175,325656,288253,273031,356438,450605,443749,517067
184,5137,"Stone, AR",Stone,AR,137790,145316,149260,164219,173850,167958,172221,170336,157724,166179,162926,172782,179124,206540,206354,199178,198969,214590,209260,207473,251746,282882,288346,320715
185,5139,"Union, AR",Union,AR,1499406,1495732,1414125,1439847,1507910,1687874,1729108,1710393,1756621,1880215,1953227,2104129,2254183,2476553,2345777,2184810,2203144,2327894,2360523,2359383,2810226,3108874,3291418,3186436
186,5141,"Van Buren, AR",Van Buren,AR,206002,212833,221309,229344,231920,252382,314724,565140,584905,711595,821298,701226,689627,659630,421929,366310,340829,337298,323850,318908,405159,450083,429892,431863
187,5143,"Washington, AR",Washington,AR,4349069,4669055,5061966,5819426,6276969,6510761,6439669,6263768,6098717,6541556,6584278,6897080,7537408,7950885,8569209,9149106,9626867,10024062,10383292,10970642,12612036,13802889,14598088,15828153
188,5145,"White, AR",White,AR,1155559,1191999,1284526,1402991,1458526,1539229,1577750,1996986,2066098,2283573,2309089,2251241,2194000,2206315,1991616,1968535,1907657,2016187,2056460,2053308,2446325,2694792,2833267,3026862
189,5147,"Woodruff, AR",Woodruff,AR,139639,119695,138359,141381,128448,132987,135540,162775,128968,145055,179954,206812,224172,196017,167122,164828,199452,202050,186092,199795,275271,284505,338214,296037
190,5149,"Yell, AR",Yell,AR,340661,359703,386021,440625,440760,415509,418249,435983,376331,375838,362396,389004,457937,489718,481040,485195,497977,530242,500818,484761,614783,723748,683935,794443
191,6001,"Alameda, CA",Alameda,CA,58446531,59576036,62600011,64228382,67554605,71415576,74303740,76133058,73633039,76580060,79594589,84101798,88342534,93038542,102292416,106958690,115143366,121347927,127676507,126612819,139687643,151296728,157025282,162740091
192,6003,"Alpine, CA",Alpine,CA,49964,52625,52753,49959,53090,55594,63972,61723,60630,64436,74679,75950,72533,81257,86491,84342,85779,84230,90214,76145,88036,96941,110102,121776
193,6005,"Amador, CA",Amador,CA,733810,868264,894111,938580,960414,983840,951592,939685,932442,943594,954839,922686,978599,1031018,1066897,1110861,1176452,1215060,1301148,1217843,1292058,1434031,1573246,1587939
