,state_code,county_code,county_sub_code,cntyname,town_name,hud_areaname,fips,rent_50_0,rent_50_1,rent_50_2,rent_50_3,rent_50_4,hud_area_code,pop2023,state_alpha,year,population,cbsasub21,county,cousub,pop2017,hu2017,cbsasub20,cbsasub19,pop2010,hu2010,cbsasub18,areaname18,cbsasub,pop,fmr_area,msa,stco,fmrtype,statename,fmrarea,id_agis2,pop2020,areaname22,cbsasub22
89443,36,,,Chenango,,,,424.0,447.0,537.0,695.0,794.0,,,NY,2003,,,17.0,,,,,,,,,,,51768.0,,10000.0,,40.0,NEW YORK,3600017.0,,,,
89444,36,,,Clinton,,,,411.0,461.0,596.0,745.0,835.0,,,NY,2003,,,19.0,,,,,,,,,,,85969.0,,10000.0,,40.0,NEW YORK,3600019.0,,,,
89445,36,,,Columbia,,,,501.0,527.0,676.0,885.0,946.0,,,NY,2003,,,21.0,,,,,,,,,,,62982.0,,10000.0,,40.0,NEW YORK,3600021.0,,,,
89446,36,,,Cortland,,,,391.0,466.0,584.0,730.0,864.0,,,NY,2003,,,23.0,,,,,,,,,,,48963.0,,10000.0,,40.0,NEW YORK,3600023.0,,,,
89447,36,,,Delaware,,,,399.0,447.0,537.0,695.0,854.0,,,NY,2003,,,25.0,,,,,,,,,,,47225.0,,10000.0,,40.0,NEW YORK,3600025.0,,,,
89448,36,,,Essex,,,,392.0,446.0,559.0,700.0,781.0,,,NY,2003,,,31.0,,,,,,,,,,,37152.0,,10000.0,,40.0,NEW YORK,3600031.0,,,,
89449,36,,,Franklin,,,,399.0,447.0,537.0,695.0,794.0,,,NY,2003,,,33.0,,,,,,,,,,,46540.0,,10000.0,,40.0,NEW YORK,3600033.0,,,,
89450,36,,,Fulton,,,,399.0,447.0,537.0,695.0,794.0,,,NY,2003,,,35.0,,,,,,,,,,,54191.0,,10000.0,,40.0,NEW YORK,3600035.0,,,,
89451,36,,,Greene,,,,394.0,510.0,611.0,788.0,963.0,,,NY,2003,,,39.0,,,,,,,,,,,44739.0,,10000.0,,40.0,NEW YORK,3600039.0,,,,
89452,36,,,Hamilton,,,,395.0,474.0,545.0,688.0,786.0,,,NY,2003,,,41.0,,,,,,,,,,,5279.0,,10000.0,,40.0,NEW YORK,3600041.0,,,,
89453,36,,,Jefferson,,,,432.0,509.0,599.0,750.0,840.0,,,NY,2003,,,45.0,,,,,,,,,,,110943.0,,10000.0,,40.0,NEW YORK,3600045.0,,,,
89454,36,,,Lewis,,,,399.0,447.0,537.0,695.0,794.0,,,NY,2003,,,49.0,,,,,,,,,,,26796.0,,10000.0,,40.0,NEW YORK,3600049.0,,,,
89455,36,,,Otsego,,,,397.0,469.0,539.0,696.0,884.0,,,NY,2003,,,77.0,,,,,,,,,,,60517.0,,10000.0,,40.0,NEW YORK,3600077.0,,,,
89456,36,,,St. Lawrence,,,,399.0,447.0,537.0,695.0,794.0,,,NY,2003,,,89.0,,,,,,,,,,,111974.0,,10000.0,,40.0,NEW YORK,3600089.0,,,,
89457,36,,,Schuyler,,,,429.0,457.0,543.0,756.0,891.0,,,NY,2003,,,97.0,,,,,,,,,,,18662.0,,10000.0,,40.0,NEW YORK,3600097.0,,,,
89458,36,,,Seneca,,,,418.0,448.0,542.0,700.0,780.0,,,NY,2003,,,99.0,,,,,,,,,,,33683.0,,10000.0,,40.0,NEW YORK,3600099.0,,,,
89459,36,,,Steuben,,,,412.0,468.0,537.0,703.0,794.0,,,NY,2003,,,101.0,,,,,,,,,,,99088.0,,10000.0,,40.0,NEW YORK,3600101.0,,,,
89460,36,,,Sullivan,,,,528.0,591.0,721.0,996.0,1010.0,,,NY,2003,,,105.0,,,,,,,,,,,69277.0,,10000.0,,40.0,NEW YORK,3600105.0,,,,
89461,36,,,Tompkins,,,,524.0,564.0,724.0,1011.0,1191.0,,,NY,2003,,,109.0,,,,,,,,,,,94097.0,,10000.0,,40.0,NEW YORK,3600109.0,,,,
89462,36,,,Ulster,,,,489.0,680.0,818.0,1065.0,1341.0,,,NY,2003,,,111.0,,,,,,,,,,,165304.0,,10000.0,,40.0,NEW YORK,3600111.0,,,,
89463,36,,,Wyoming,,,,399.0,447.0,537.0,695.0,794.0,,,NY,2003,,,121.0,,,,,,,,,,,42507.0,,10000.0,,40.0,NEW YORK,3600121.0,,,,
89464,36,,,Yates,,,,399.0,447.0,537.0,695.0,794.0,,,NY,2003,,,123.0,,,,,,,,,,,22810.0,,10000.0,,40.0,NEW YORK,3600123.0,,,,
90796,36,,,,,"Albany-Schenectady-Troy, NY MSA",,435.0,536.0,660.0,827.0,924.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,MSA0160,,,
90827,36,,,,,"Binghamton, NY MSA",,390.0,437.0,545.0,692.0,777.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,MSA0960,,,
90842,36,,,,,"Buffalo-Niagara Falls, NY MSA",,426.0,504.0,608.0,758.0,851.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,MSA1280,,,
90886,36,,,,,"Dutchess County, NY PMSA",,651.0,825.0,1020.0,1325.0,1549.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,MSA2281,,,
90890,36,,,,,"Elmira, NY MSA",,393.0,441.0,541.0,684.0,816.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,MSA2335,,,
90917,36,,,,,"Glens Falls, NY MSA",,384.0,499.0,609.0,762.0,851.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,MSA2975,,,
90949,36,,,,,"Jamestown, NY MSA",,389.0,437.0,527.0,678.0,776.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,MSA3610,,,
91016,36,,,,,"Nassau-Suffolk, NY PMSA",,898.0,1081.0,1319.0,1836.0,1966.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,MSA5380,,,
91021,36,,,,,"New York, NY PMSA",,865.0,964.0,1095.0,1369.0,1533.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,MSA5600,,,
91022,36,,,,,Westchester Cnty NY [HUD FMR],,812.0,1059.0,1289.0,1675.0,2000.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,MSA5601,,,
91024,36,,,,,"Newburgh, NY-PA PMSA",,531.0,689.0,844.0,1071.0,1221.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,MSA5660,,,
91066,36,,,,,"Rochester, NY MSA",,415.0,539.0,656.0,841.0,918.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,MSA6840,,,
91109,36,,,,,"Syracuse, NY MSA",,413.0,497.0,616.0,787.0,872.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,MSA8160,,,
91122,36,,,,,"Utica-Rome, NY MSA",,396.0,445.0,534.0,691.0,789.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,MSA8680,,,
92535,36,,,,,ALLEGANY,,391.0,439.0,527.0,681.0,779.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36003,,,
92536,36,,,,,CATTARAUGUS,,391.0,439.0,527.0,681.0,779.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36009,,,
92537,36,,,,,CHENANGO,,416.0,439.0,527.0,681.0,779.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36017,,,
92538,36,,,,,CLINTON,,402.0,451.0,583.0,728.0,817.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36019,,,
92539,36,,,,,COLUMBIA,,490.0,515.0,661.0,864.0,925.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36021,,,
92540,36,,,,,CORTLAND,,383.0,457.0,571.0,714.0,846.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36023,,,
92541,36,,,,,DELAWARE,,391.0,439.0,527.0,681.0,838.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36025,,,
92542,36,,,,,ESSEX,,384.0,436.0,548.0,685.0,765.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36031,,,
92543,36,,,,,FRANKLIN,,391.0,439.0,527.0,681.0,779.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36033,,,
92544,36,,,,,FULTON,,391.0,439.0,527.0,681.0,779.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36035,,,
92545,36,,,,,GREENE,,385.0,498.0,597.0,771.0,941.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36039,,,
92546,36,,,,,HAMILTON,,387.0,465.0,534.0,674.0,770.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36041,,,
92547,36,,,,,JEFFERSON,,423.0,498.0,586.0,734.0,822.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36045,,,
92548,36,,,,,LEWIS,,391.0,439.0,527.0,681.0,779.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36049,,,
92549,36,,,,,OTSEGO,,388.0,458.0,528.0,681.0,865.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36077,,,
92550,36,,,,,ST. LAWRENCE,,391.0,439.0,527.0,681.0,779.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36089,,,
92551,36,,,,,SCHUYLER,,421.0,447.0,532.0,740.0,872.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36097,,,
92552,36,,,,,SENECA,,408.0,439.0,530.0,686.0,764.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36099,,,
92553,36,,,,,STEUBEN,,404.0,459.0,527.0,690.0,779.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36101,,,
92554,36,,,,,SULLIVAN,,516.0,579.0,705.0,975.0,988.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36105,,,
92555,36,,,,,TOMPKINS,,514.0,552.0,709.0,990.0,1166.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36109,,,
92556,36,,,,,ULSTER,,479.0,666.0,801.0,1044.0,1314.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36111,,,
92557,36,,,,,WYOMING,,391.0,439.0,527.0,681.0,779.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36121,,,
92558,36,,,,,YATES,,391.0,439.0,527.0,681.0,779.0,,,NY,2002,,,,,,,,,,,,,,,,,,,,,CNTY36123,,,
95188,36.0,,,,,Albany-Schenectady-Troy,,426.0,525.0,645.0,809.0,904.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,MSA0160,,,
95189,36.0,,,,,"Binghamton, NY MSA",,381.0,428.0,534.0,678.0,760.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,MSA0960,,,
95190,36.0,,,,,"Buffalo-Niagara Falls,",,383.0,453.0,547.0,682.0,765.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,MSA1280,,,
95191,36.0,,,,,"Dutchess County, NY PMS",,621.0,787.0,974.0,1266.0,1479.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,MSA2281,,,
95192,36.0,,,,,"Elmira, NY MSA",,384.0,431.0,529.0,669.0,798.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,MSA2335,,,
95193,36.0,,,,,"Glens Falls, NY MSA",,375.0,488.0,595.0,745.0,833.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,MSA2975,,,
95194,36.0,,,,,"Jamestown, NY MSA",,381.0,427.0,515.0,663.0,759.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,MSA3610,,,
95195,36.0,,,,,"Nassau-Suffolk, NY PMSA",,856.0,1032.0,1258.0,1751.0,1876.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,MSA5380,,,
95196,36.0,,,,,"New York, NY PMSA",,827.0,922.0,1046.0,1309.0,1466.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,MSA5600,,,
95197,36.0,,,,,Westchester Cnty NY [HU,,776.0,1012.0,1233.0,1602.0,1913.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,MSA5601,,,
95198,36.0,,,,,"Newburgh, NY-PA PMSA",,507.0,658.0,806.0,1022.0,1165.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,MSA5660,,,
95199,36.0,,,,,"Rochester, NY MSA",,405.0,528.0,641.0,822.0,899.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,MSA6840,,,
95200,36.0,,,,,"Syracuse, NY MSA",,403.0,486.0,603.0,769.0,853.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,MSA8160,,,
95201,36.0,,,,,"Utica-Rome, NY MSA",,388.0,435.0,522.0,676.0,772.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,MSA8680,,,
95202,36.0,,,,,ALLEGANY,,382.0,428.0,515.0,666.0,760.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36003,,,
95203,36.0,,,,,CATTARAUGUS,,382.0,428.0,515.0,666.0,760.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36009,,,
95204,36.0,,,,,CHENANGO,,406.0,428.0,515.0,666.0,760.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36017,,,
95205,36.0,,,,,CLINTON,,392.0,440.0,569.0,711.0,797.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36019,,,
95206,36.0,,,,,COLUMBIA,,478.0,503.0,645.0,844.0,903.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36021,,,
95207,36.0,,,,,CORTLAND,,374.0,446.0,558.0,697.0,825.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36023,,,
95208,36.0,,,,,DELAWARE,,382.0,428.0,515.0,666.0,818.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36025,,,
95209,36.0,,,,,ESSEX,,375.0,426.0,534.0,669.0,746.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36031,,,
95210,36.0,,,,,FRANKLIN,,382.0,428.0,515.0,666.0,760.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36033,,,
95211,36.0,,,,,FULTON,,382.0,428.0,515.0,666.0,760.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36035,,,
95212,36.0,,,,,GREENE,,375.0,486.0,582.0,752.0,918.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36039,,,
95213,36.0,,,,,HAMILTON,,377.0,453.0,521.0,658.0,751.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36041,,,
95214,36.0,,,,,JEFFERSON,,413.0,487.0,572.0,717.0,802.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36045,,,
95215,36.0,,,,,LEWIS,,382.0,428.0,515.0,666.0,760.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36049,,,
95216,36.0,,,,,OTSEGO,,379.0,447.0,515.0,665.0,844.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36077,,,
95217,36.0,,,,,ST. LAWRENCE,,382.0,428.0,515.0,666.0,760.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36089,,,
95218,36.0,,,,,SCHUYLER,,410.0,436.0,519.0,722.0,851.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36097,,,
95219,36.0,,,,,SENECA,,399.0,428.0,518.0,669.0,745.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36099,,,
95220,36.0,,,,,STEUBEN,,394.0,449.0,515.0,673.0,760.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36101,,,
95221,36.0,,,,,SULLIVAN,,504.0,564.0,688.0,951.0,964.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36105,,,
95222,36.0,,,,,TOMPKINS,,501.0,539.0,692.0,966.0,1138.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36109,,,
95223,36.0,,,,,ULSTER,,468.0,650.0,782.0,1018.0,1282.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36111,,,
95224,36.0,,,,,WYOMING,,382.0,428.0,515.0,666.0,760.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36121,,,
95225,36.0,,,,,YATES,,382.0,428.0,515.0,666.0,760.0,,,NY,2001,,,,,,,,,,,,,,,,,,,,,CNTY36123,,,
96171,36,001,99999,Albany County,,"Albany-Schenectady-Troy, NY MSA",3600199999,1162.0,1331.0,1609.0,1939.0,2133.0,METRO10580M10580,,NY,2025,,,,,,,,,,,,,,,,,,,,,,306165,,
96172,36,083,99999,Rensselaer County,,"Albany-Schenectady-Troy, NY MSA",3608399999,1162.0,1331.0,1609.0,1939.0,2133.0,METRO10580M10580,,NY,2025,,,,,,,,,,,,,,,,,,,,,,159013,,
96173,36,091,99999,Saratoga County,,"Albany-Schenectady-Troy, NY MSA",3609199999,1162.0,1331.0,1609.0,1939.0,2133.0,METRO10580M10580,,NY,2025,,,,,,,,,,,,,,,,,,,,,,229313,,
96174,36,093,99999,Schenectady County,,"Albany-Schenectady-Troy, NY MSA",3609399999,1162.0,1331.0,1609.0,1939.0,2133.0,METRO10580M10580,,NY,2025,,,,,,,,,,,,,,,,,,,,,,155086,,
96175,36,095,99999,Schoharie County,,"Albany-Schenectady-Troy, NY MSA",3609599999,1162.0,1331.0,1609.0,1939.0,2133.0,METRO10580M10580,,NY,2025,,,,,,,,,,,,,,,,,,,,,,31189,,
96367,36,007,99999,Broome County,,"Binghamton, NY MSA",3600799999,926.0,1002.0,1267.0,1635.0,1868.0,METRO13780M13780,,NY,2025,,,,,,,,,,,,,,,,,,,,,,192042,,
96368,36,107,99999,Tioga County,,"Binghamton, NY MSA",3610799999,926.0,1002.0,1267.0,1635.0,1868.0,METRO13780M13780,,NY,2025,,,,,,,,,,,,,,,,,,,,,,48431,,
96622,36,029,99999,Erie County,,"Buffalo-Cheektowaga-Niagara Falls, NY MSA",3602999999,1031.0,1066.0,1253.0,1532.0,1732.0,METRO15380M15380,,NY,2025,,,,,,,,,,,,,,,,,,,,,,918873,,
96623,36,063,99999,Niagara County,,"Buffalo-Cheektowaga-Niagara Falls, NY MSA",3606399999,1031.0,1066.0,1253.0,1532.0,1732.0,METRO15380M15380,,NY,2025,,,,,,,,,,,,,,,,,,,,,,210145,,
96865,36,015,99999,Chemung County,,"Elmira, NY MSA",3601599999,1037.0,1056.0,1385.0,1757.0,1856.0,METRO21300M21300,,NY,2025,,,,,,,,,,,,,,,,,,,,,,84115,,
96906,36,113,99999,Warren County,,"Glens Falls, NY MSA",3611399999,1105.0,1147.0,1437.0,1862.0,1905.0,METRO24020M24020,,NY,2025,,,,,,,,,,,,,,,,,,,,,,64187,,
96907,36,115,99999,Washington County,,"Glens Falls, NY MSA",3611599999,1105.0,1147.0,1437.0,1862.0,1905.0,METRO24020M24020,,NY,2025,,,,,,,,,,,,,,,,,,,,,,61304,,
97057,36,109,99999,Tompkins County,,"Ithaca, NY MSA",3610999999,1457.0,1643.0,1878.0,2263.0,2596.0,METRO27060M27060,,NY,2025,,,,,,,,,,,,,,,,,,,,,,102237,,
97116,36,111,99999,Ulster County,,"Kingston, NY MSA",3611199999,1507.0,1508.0,1978.0,2505.0,2711.0,METRO28740M28740,,NY,2025,,,,,,,,,,,,,,,,,,,,,,178371,,
97381,36,059,99999,Nassau County,,"Nassau-Suffolk, NY HUD Metro FMR Area",3605999999,2010.0,2438.0,2814.0,3648.0,3908.0,METRO35620MM5380,,NY,2025,,,,,,,,,,,,,,,,,,,,,,1355683,,
97382,36,103,99999,Suffolk County,,"Nassau-Suffolk, NY HUD Metro FMR Area",3610399999,2010.0,2438.0,2814.0,3648.0,3908.0,METRO35620MM5380,,NY,2025,,,,,,,,,,,,,,,,,,,,,,1481364,,
97383,36,005,99999,Bronx County,,"New York, NY HUD Metro FMR Area",3600599999,2462.0,2569.0,2845.0,3546.0,3825.0,METRO35620MM5600,,NY,2025,,,,,,,,,,,,,,,,,,,,,,1427056,,
97384,36,047,99999,Kings County,,"New York, NY HUD Metro FMR Area",3604799999,2462.0,2569.0,2845.0,3546.0,3825.0,METRO35620MM5600,,NY,2025,,,,,,,,,,,,,,,,,,,,,,2576771,,
97385,36,061,99999,New York County,,"New York, NY HUD Metro FMR Area",3606199999,2462.0,2569.0,2845.0,3546.0,3825.0,METRO35620MM5600,,NY,2025,,,,,,,,,,,,,,,,,,,,,,1629153,,
97386,36,079,99999,Putnam County,,"New York, NY HUD Metro FMR Area",3607999999,2462.0,2569.0,2845.0,3546.0,3825.0,METRO35620MM5600,,NY,2025,,,,,,,,,,,,,,,,,,,,,,98714,,
97387,36,081,99999,Queens County,,"New York, NY HUD Metro FMR Area",3608199999,2462.0,2569.0,2845.0,3546.0,3825.0,METRO35620MM5600,,NY,2025,,,,,,,,,,,,,,,,,,,,,,2270976,,
97388,36,085,99999,Richmond County,,"New York, NY HUD Metro FMR Area",3608599999,2462.0,2569.0,2845.0,3546.0,3825.0,METRO35620MM5600,,NY,2025,,,,,,,,,,,,,,,,,,,,,,475596,,
97389,36,087,99999,Rockland County,,"New York, NY HUD Metro FMR Area",3608799999,2462.0,2569.0,2845.0,3546.0,3825.0,METRO35620MM5600,,NY,2025,,,,,,,,,,,,,,,,,,,,,,325213,,
97390,36,119,99999,Westchester County,,"New York, NY HUD Metro FMR Area",3611999999,2462.0,2569.0,2845.0,3546.0,3825.0,METRO35620MM5600,,NY,2025,,,,,,,,,,,,,,,,,,,,,,968738,,
97602,36,027,99999,Dutchess County,,"Poughkeepsie-Newburgh-Middletown, NY MSA",3602799999,1423.0,1624.0,2075.0,2647.0,2863.0,METRO39100M39100,,NY,2025,,,,,,,,,,,,,,,,,,,,,,293524,,
97603,36,071,99999,Orange County,,"Poughkeepsie-Newburgh-Middletown, NY MSA",3607199999,1423.0,1624.0,2075.0,2647.0,2863.0,METRO39100M39100,,NY,2025,,,,,,,,,,,,,,,,,,,,,,382077,,
97707,36,051,99999,Livingston County,,"Rochester, NY HUD Metro FMR Area",3605199999,1091.0,1227.0,1524.0,1837.0,2021.0,METRO40380M40380,,NY,2025,,,,,,,,,,,,,,,,,,,,,,63218,,
97708,36,055,99999,Monroe County,,"Rochester, NY HUD Metro FMR Area",3605599999,1091.0,1227.0,1524.0,1837.0,2021.0,METRO40380M40380,,NY,2025,,,,,,,,,,,,,,,,,,,,,,743084,,
97709,36,069,99999,Ontario County,,"Rochester, NY HUD Metro FMR Area",3606999999,1091.0,1227.0,1524.0,1837.0,2021.0,METRO40380M40380,,NY,2025,,,,,,,,,,,,,,,,,,,,,,109774,,
97710,36,073,99999,Orleans County,,"Rochester, NY HUD Metro FMR Area",3607399999,1091.0,1227.0,1524.0,1837.0,2021.0,METRO40380M40380,,NY,2025,,,,,,,,,,,,,,,,,,,,,,40624,,
97711,36,117,99999,Wayne County,,"Rochester, NY HUD Metro FMR Area",3611799999,1091.0,1227.0,1524.0,1837.0,2021.0,METRO40380M40380,,NY,2025,,,,,,,,,,,,,,,,,,,,,,90103,,
97712,36,123,99999,Yates County,,"Yates County, NY HUD Metro FMR Area",3612399999,811.0,901.0,1182.0,1455.0,1879.0,METRO40380N36123,,NY,2025,,,,,,,,,,,,,,,,,,,,,,24981,,
97937,36,053,99999,Madison County,,"Syracuse, NY MSA",3605399999,1037.0,1156.0,1422.0,1740.0,1961.0,METRO45060M45060,,NY,2025,,,,,,,,,,,,,,,,,,,,,,70990,,
97938,36,067,99999,Onondaga County,,"Syracuse, NY MSA",3606799999,1037.0,1156.0,1422.0,1740.0,1961.0,METRO45060M45060,,NY,2025,,,,,,,,,,,,,,,,,,,,,,461591,,
97939,36,075,99999,Oswego County,,"Syracuse, NY MSA",3607599999,1037.0,1156.0,1422.0,1740.0,1961.0,METRO45060M45060,,NY,2025,,,,,,,,,,,,,,,,,,,,,,117630,,
97983,36,043,99999,Herkimer County,,"Utica-Rome, NY MSA",3604399999,985.0,992.0,1239.0,1493.0,1765.0,METRO46540M46540,,NY,2025,,,,,,,,,,,,,,,,,,,,,,61738,,
97984,36,065,99999,Oneida County,,"Utica-Rome, NY MSA",3606599999,985.0,992.0,1239.0,1493.0,1765.0,METRO46540M46540,,NY,2025,,,,,,,,,,,,,,,,,,,,,,229074,,
98046,36,045,99999,Jefferson County,,"Watertown-Fort Drum, NY MSA",3604599999,948.0,1043.0,1368.0,1857.0,2276.0,METRO48060M48060,,NY,2025,,,,,,,,,,,,,,,,,,,,,,111454,,
99909,36,003,99999,Allegany County,,"Allegany County, NY",3600399999,741.0,788.0,988.0,1236.0,1442.0,NCNTY36003N36003,,NY,2025,,,,,,,,,,,,,,,,,,,,,,46304,,
99910,36,009,99999,Cattaraugus County,,"Cattaraugus County, NY",3600999999,773.0,778.0,1005.0,1233.0,1416.0,NCNTY36009N36009,,NY,2025,,,,,,,,,,,,,,,,,,,,,,76750,,
99911,36,011,99999,Cayuga County,,"Cayuga County, NY",3601199999,862.0,868.0,1120.0,1432.0,1668.0,NCNTY36011N36011,,NY,2025,,,,,,,,,,,,,,,,,,,,,,76958,,
99912,36,013,99999,Chautauqua County,,"Chautauqua County, NY",3601399999,725.0,765.0,985.0,1279.0,1306.0,NCNTY36013N36013,,NY,2025,,,,,,,,,,,,,,,,,,,,,,127584,,
99913,36,017,99999,Chenango County,,"Chenango County, NY",3601799999,810.0,881.0,1008.0,1389.0,1524.0,NCNTY36017N36017,,NY,2025,,,,,,,,,,,,,,,,,,,,,,47527,,
99914,36,019,99999,Clinton County,,"Clinton County, NY",3601999999,1016.0,1023.0,1291.0,1555.0,1712.0,NCNTY36019N36019,,NY,2025,,,,,,,,,,,,,,,,,,,,,,80320,,
99915,36,021,99999,Columbia County,,"Columbia County, NY",3602199999,1263.0,1273.0,1453.0,1751.0,1926.0,NCNTY36021N36021,,NY,2025,,,,,,,,,,,,,,,,,,,,,,60016,,
99916,36,023,99999,Cortland County,,"Cortland County, NY",3602399999,941.0,947.0,1175.0,1458.0,1973.0,NCNTY36023N36023,,NY,2025,,,,,,,,,,,,,,,,,,,,,,47618,,
99917,36,025,99999,Delaware County,,"Delaware County, NY",3602599999,845.0,850.0,978.0,1370.0,1374.0,NCNTY36025N36025,,NY,2025,,,,,,,,,,,,,,,,,,,,,,44676,,
99918,36,031,99999,Essex County,,"Essex County, NY",3603199999,883.0,904.0,1157.0,1501.0,1708.0,NCNTY36031N36031,,NY,2025,,,,,,,,,,,,,,,,,,,,,,37281,,
99919,36,033,99999,Franklin County,,"Franklin County, NY",3603399999,715.0,874.0,1043.0,1314.0,1518.0,NCNTY36033N36033,,NY,2025,,,,,,,,,,,,,,,,,,,,,,50389,,
99920,36,035,99999,Fulton County,,"Fulton County, NY",3603599999,834.0,839.0,1101.0,1326.0,1480.0,NCNTY36035N36035,,NY,2025,,,,,,,,,,,,,,,,,,,,,,53452,,
99921,36,037,99999,Genesee County,,"Genesee County, NY",3603799999,782.0,941.0,1141.0,1375.0,1513.0,NCNTY36037N36037,,NY,2025,,,,,,,,,,,,,,,,,,,,,,57554,,
99922,36,039,99999,Greene County,,"Greene County, NY",3603999999,1139.0,1197.0,1411.0,1935.0,2110.0,NCNTY36039N36039,,NY,2025,,,,,,,,,,,,,,,,,,,,,,47335,,
99923,36,041,99999,Hamilton County,,"Hamilton County, NY",3604199999,1047.0,1054.0,1383.0,1666.0,1834.0,NCNTY36041N36041,,NY,2025,,,,,,,,,,,,,,,,,,,,,,4454,,
99924,36,049,99999,Lewis County,,"Lewis County, NY",3604999999,781.0,798.0,1024.0,1357.0,1662.0,NCNTY36049N36049,,NY,2025,,,,,,,,,,,,,,,,,,,,,,26456,,
